Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcodes,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Country (product.metafields.custom.country),Decade (product.metafields.custom.decade),Director (product.metafields.custom.director),Format (product.metafields.custom.format),Genres (product.metafields.custom.genres),Media condition (product.metafields.custom.media_condition),Runtime (min) (product.metafields.custom.runtime),Staff pick note (product.metafields.custom.staff_pick_note),Year (product.metafields.custom.year),Color (product.metafields.shopify.color-pattern),Genre (product.metafields.shopify.genre),Language version (product.metafields.shopify.language-version),Media content type (product.metafields.shopify.media-content-type),MPAA rating (product.metafields.shopify.mpaa-rating),Neckline (product.metafields.shopify.neckline),Size (product.metafields.shopify.size),Sleeve length type (product.metafields.shopify.sleeve-length-type),Target audience (product.metafields.shopify.target-audience),Top length type (product.metafields.shopify.top-length-type),Complementary products (product.metafields.shopify--discovery--product_recommendation.complementary_products),Related products (product.metafields.shopify--discovery--product_recommendation.related_products),Related products settings (product.metafields.shopify--discovery--product_recommendation.related_products_display),Search product boosts (product.metafields.shopify--discovery--product_search_boost.queries),Supercycle Methods (product.metafields.supercycle.methods),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status,_reason
how-to-kill-your-neighbors-dog,How To Kill Your Neighbor's Dog,"<p>The story of Peter McGowan, a chain-smoking, impotent, insomniac playwright who lives in Los Angeles. Once very successful, he is now in the tenth year of a decade-long string of production failures. He finds himself bonding with a new neighbor's lonely young daughter who has mild cerebral palsy; and during one of his middle-of-the-night strolls, he encounters his oddball doppelgänger.</p>",VHS,Media > Videos,,"Comedy, Formatted, Rental, VHS",false,Genre,Comedy,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,191-VHSHOW-50-002A,https://cdn.shopify.com/s/files/1/0826/6363/7242/files/6SnhJrYar2gedIdyIqlLwagBmCr_5b256a76-3aae-4961-989a-3a79b12cd115.jpg?v=1788284896,1,How To Kill Your Neighbor's Dog (2002) poster,false,,,,,,,,,,,,,comedy,,,,,,,,,,,,,,,lb,,,active,barcode too long for Libib's 15-char field (18 chars)
k-9-pi,K-9 Pi,<p>Dooley and his K-9 partner Jerry Lee are ready to retire from the police force. But before he can retire with his pension he must work as a P.I. to find a set of high tech computer chips.</p>,VHS,Media > Videos,,"Comedy, Formatted, Rental, VHS",false,Genre,Comedy,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,191-VHSK9P-50-001A,https://cdn.shopify.com/s/files/1/0826/6363/7242/files/2RdyzWbN3zTF1559GRnLbamy3V4.jpg?v=1788284895,1,K-9 Pi (2002) poster,false,,,,,,,,,,,,,comedy,,,,,,,,,,,,,,,lb,,,active,barcode too long for Libib's 15-char field (18 chars)
johnny-suede-1991,Johnny Suede 1991,"<p>Johnny Suede is a 1991 film, the directorial debut of Tom DiCillo, starring Brad Pitt as an aimless young man obsessed with 1950s rock star style who navigates romance and his dreams of musical stardom.</p>",VHS,Media > Videos,,"Comedy, Formatted, Rental, VHS",false,Genre,Comedy,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,false,false,,,,,191-VHSJOH-50-001A,https://cdn.shopify.com/s/files/1/0826/6363/7242/files/Johnny-Suede-1991_imagelarge.jpg?v=1788284893,1,Johnny Suede 1991 poster,false,,,,,,,,,,,,,comedy,,,,,,,,,,,,,,,lb,,,active,barcode too long for Libib's 15-char field (18 chars)
the-man-in-the-moon,The Man In The Moon,"<p>Maureen Trant and her younger sibling Dani share a strong connection, but local boy Court Foster threatens to throw their bond off balance. Dani and Court meet first and have a flirtatious rapport -- but when he meets Maureen, he falls hard and they begin a passionate affair. The new couple try to keep their love hidden from Dani, but she soon learns the truth, disavowing her sister. But a heartbreaking accident later reunites the girls.</p>",VHS,Media > Videos,,"Drama, Formatted, Rental, VHS",false,Genre,Drama,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,191-VHSTHM-50-001A,https://cdn.shopify.com/s/files/1/0826/6363/7242/files/57r0TXlqV5GIn4h0Htgh81OZou9.jpg?v=1788284891,1,The Man In The Moon poster,false,,,,,,,,,,,,,drama,,,,,,,,,,,,,,,lb,,,active,barcode too long for Libib's 15-char field (18 chars)
bring-it-on-again,Bring it On Again,"<p>When new students can't get onto their college cheerleading team, they form their own squad and prepare for a cheer off.</p>",VHS,Media > Videos,,"Comedy, Formatted, Rental, VHS",false,Genre,Comedy,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,191-VHSBRI-50-001A,https://cdn.shopify.com/s/files/1/0826/6363/7242/files/slevjvJcGRvFZ3vwfbDdRfdLHG1_08db5b98-f290-4562-8f39-d195582a2460.jpg?v=1788284889,1,Bring it On Again (2004) poster,false,,,,,,,,,,,,,comedy,,,,,,,,,,,,,,,lb,,,active,barcode too long for Libib's 15-char field (18 chars)
chuck-buck,Chuck & Buck,"Chuck &amp; Buck follows two childhood friends whose adult lives have diverged sharply—Chuck has moved on to a polished career, while Buck remains stuck in adolescence and develops an unsettling fixation on rekindling their past bond. This darkly comic psychological drama blends discomfort, poignancy, and offbeat humor, earning critical praise for its originality, layered performances, and unsettling exploration of boundaries.",VHS,Media > Videos,,"Comedy, Formatted, Rental, VHS",true,Genre,Comedy,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,191-UNKCHU-50-001A,https://cdn.shopify.com/s/files/1/0826/6363/7242/files/0-1780437450597_5a673e50-8f1d-404a-8c0e-6decf5fa0763.jpg?v=1788284886,1,191-UNKCHU-50-001A,false,,,,,,,,,,,,,comedy,,,,,,,,,,,,,,,lb,,,active,barcode too long for Libib's 15-char field (18 chars)
angel-baby,Angel Baby,"<p>Angel Baby follows a grieving couple who retreat to a secluded cabin after the loss of their stillborn twins, only for the wife to sense an unsettling presence as dark secrets emerge. Blending psychological horror and thriller elements, it aims for a tense, atmospheric experience.</p>",VHS,Media > Videos,,"Formatted, Rental, Thriller, VHS",true,Genre,Thriller,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,191-UNKANG-50-001A,https://cdn.shopify.com/s/files/1/0826/6363/7242/files/0-1780436842769_2b6401e2-22f9-407d-bbd4-15e96d9ef9e9.jpg?v=1788284882,1,191-UNKANG-50-001A,false,,,,,,,,,,,,,thriller,,,,,,,,,,,,,,,lb,,,active,barcode too long for Libib's 15-char field (18 chars)
an-african-dream,An African Dream,<p>An Englishwoman travels to South Africa in 1906.</p>,VHS,Media > Videos,,"Drama, Formatted, Rental, VHS",true,Genre,Drama,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,191-VHSNFR-50-001A,https://cdn.shopify.com/s/files/1/0826/6363/7242/files/0-1780434979171.jpg?v=1788284879,1,191-VHSNFR-50-001A,false,,,,,,,,,,,,,drama,,,,,,,,,,,,,,,lb,,,active,barcode too long for Libib's 15-char field (18 chars)
an-american-summer-vhs,An American Summer [vhs],"<p>Divorcing Chicago parents send their only son to live with his aunt in Los Angeles for the summer, where he befriends a local, learns to surf, gets a girlfriend, and witnesses a murder.</p>",VHS,Media > Videos,,"Drama, Formatted, Rental, VHS",false,Genre,Drama,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,false,false,,,,,191-VHSNMR-50-001A,,,,false,,,,,,,,,,,,,drama,,,,,,,,,,,,,,,lb,,,active,barcode too long for Libib's 15-char field (18 chars)
american-pie-special-edition,AMERICAN PIE SPECIAL EDITION,"<p>This special edition release features the unrated version of the iconic raunchy comedy alongside a wealth of bonus content and behind-the-scenes featurettes. Perfect for collectors and fans of the genre, it captures the definitive late-nineties teen experience with enhanced digital picture and sound. This physical media set serves as a nostalgic centerpiece for any movie enthusiast looking to revisit a classic cinematic milestone.</p>",VHS,Media > Videos,,"Comedy, Formatted, Rental, VHS",true,Genre,Comedy,,,,,,,,,0.0,shopify,0,deny,manual,0.00,,true,true,,,,,191-VHSMRC-50-001A,https://cdn.shopify.com/s/files/1/0826/6363/7242/files/0-1780420834429.jpg?v=1780598807,1,191-VHSMRC-50-001A,false,,,,,,,,,,,,,comedy,,,,,,,,,,,,,,,lb,,,active,barcode too long for Libib's 15-char field (18 chars)
at-first-sight,At First Sight,"<p>Explore a romantic and suspenseful narrative that delves into the complexities of human connection and unexpected attraction. This compelling read offers a blend of emotional depth and high stakes, making it an ideal choice for fans of contemporary drama and intrigue. Its fast-paced storytelling and relatable characters ensure an immersive experience from the very first chapter.</p>",VHS,Media > Videos,,"Drama, Formatted, Rental, VHS",true,Genre,Drama,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,191-UNKATF-50-001A,https://cdn.shopify.com/s/files/1/0826/6363/7242/files/0-1780419437775_dc4d8beb-8e7a-4571-9d92-76b264a4a250.jpg?v=1788284866,1,191-UNKATF-50-001A,false,,,,,,,,,,,,,drama,,,,,,,,,,,,,,,lb,,,active,barcode too long for Libib's 15-char field (18 chars)
an-angel-at-my-table,An Angel at My Table,"<p>Based on the autobiographical work of New Zealand writer Janet Frame, this production depicts the author at various stage of her life. Afflicted with mental and emotional issues, Frame grows up in an impoverished family and experiences numerous tragedies while still in her youth, including the deaths of two of her siblings. Portrayed as an adult by Kerry Fox, Frame finds acclaim for her writing while still in a mental institution, and her success helps her move on with her life.</p>",VHS,Media > Videos,,"Drama, Formatted, Rental, VHS",true,Genre,Drama,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,191-VHSANA-50-001A,https://cdn.shopify.com/s/files/1/0826/6363/7242/files/0-1780419104631_88ba426f-2d0d-4e8d-a09c-361c2928df31.jpg?v=1788284865,1,191-VHSANA-50-001A,false,,,,,,,,,,,,,drama,,,,,,,,,,,,,,,lb,,,active,barcode too long for Libib's 15-char field (18 chars)
apt-pupil,Apt Pupil,"<p>One day in 1984, Todd Bowden, a brilliant high school boy fascinated by the history of Nazism, stumbles across an old man whose appearance resembles that of Kurt Dussander, a wanted Nazi war criminal. A month later, Todd decides to knock on his door.</p>",VHS,Media > Videos,,"Formatted, Rental, Thriller, VHS",true,Genre,Thriller,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,191-VHSAPT-50-001A,https://cdn.shopify.com/s/files/1/0826/6363/7242/files/0-1780418726166.jpg?v=1788284864,1,191-VHSAPT-50-001A,false,,,,,,,,,,,,,thriller,,,,,,,,,,,,,,,lb,,,active,barcode too long for Libib's 15-char field (18 chars)
amys-o,Amy's O,"<p>Amy's Orgasm (title censored to Amy's O) is a 2001 film directed by Julie Davis. It stars Julie Davis as Amy, a 29-year-old Jewish woman who usually avoids dating as she does not believe in love.</p>",VHS,Media > Videos,,"Comedy, Formatted, Rental, VHS",true,Genre,Comedy,,,,,,,,,0.0,shopify,0,deny,manual,0.00,,true,true,,,,,191-VHSAMY-50-001A,https://cdn.shopify.com/s/files/1/0826/6363/7242/files/0-1780417621440.jpg?v=1780598788,1,191-VHSAMY-50-001A,false,,,,,,,,,,,,,comedy,,,,,,,,,,,,,,,lb,,,active,barcode too long for Libib's 15-char field (18 chars)
the-capitol-conspiracy,The Capitol Conspiracy,"<p>Martial arts star Don ""The Dragon"" Wilson stars in this action/suspense story. A child is recruited to take part in a secret government experiment which results in him being able to see into the future. Years later, the child is an adult and is working for the government; his latest assignment is to find the other people who were part of the same project. Before long, he discovers the other test subjects usually pop up murdered shortly before he can talk to them, and he realizes he may well be the next target.</p>",VHS,Media > Videos,,"Formatted, Rental, Thriller, VHS",true,Genre,Thriller,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,191-VHSTHC-50-001A,https://cdn.shopify.com/s/files/1/0826/6363/7242/files/0-1780416693529.jpg?v=1788284854,1,191-VHSTHC-50-001A,false,,,,,,,,,,,,,thriller,,,,,,,,,,,,,,,lb,,,active,barcode too long for Libib's 15-char field (18 chars)
armstrong,Armstrong,"<p>The Cold War has just heated up!  CIA Agent Bob Taylor (Charles Napier) arrives in Moscow with his new wife Susan (Kimberley Kates) with a highly secret video tape of Russian missiles leaving an unknown base near Moscow under the cover of darkness.  Are these missiles destined to be aimed at the US or are they being smuggled to a terrorist organisation. The Americans need to know where these missiles are going, the only person who can help them discover their destination is Armstrong (Frank Zagarino) an ex buddy of Bob who now trains an elite Russian anti-terrorist squad under the command of Colonel Zukov (Richard Lynch). Zukov is from the old guard, corrupt, ruthless, and will stop at nothing to gain control.</p>",VHS,Media > Videos,,"Action, Formatted, Rental, VHS",true,Genre,Action,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,191-TRIARM-50-001A,https://cdn.shopify.com/s/files/1/0826/6363/7242/files/0-1780416568803.jpg?v=1788284853,1,191-TRIARM-50-001A,false,,,,,,,,,,,,,action,,,,,,,,,,,,,,,lb,,,active,barcode too long for Libib's 15-char field (18 chars)
beethoven,Beethoven,"<p>The Newton family live in their comfortable home, but there seems to something missing. This ""hole"" is filled by a small puppy, who walks into their home and their lives. Beethoven, as he is named, grows into a giant of a dog... a St Bernard. Doctor Varnick, the local vet has a secret and horrible sideline, which requires lots of dogs for experiments. Beethoven is on the bad doctor's list.</p>",VHS,Media > Videos,,"Formatted, Kids & Family, Rental, VHS",true,Genre,Kids & Family,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,191-VHSBEE-50-001A,https://cdn.shopify.com/s/files/1/0826/6363/7242/files/0-1780414707097.jpg?v=1788284846,1,191-VHSBEE-50-001A,false,,,,,,,,,,,,,kids-family,,,,,,,,,,,,,,,lb,,,active,barcode too long for Libib's 15-char field (18 chars)
the-assignment,The Assignment,"<p>This gritty espionage thriller features a powerhouse cast in a high-stakes chase across international borders. The vintage physical format provides an authentic retro viewing experience for cinema enthusiasts and collectors of classic suspense dramas. With its tense atmosphere and acclaimed performances, this physical copy is a must-have for fans of traditional political action films.</p>",VHS,Media > Videos,,"Formatted, Rental, Thriller, VHS",false,Genre,Thriller,,,,,,,,,0.0,shopify,0,deny,manual,0.00,,true,true,,,,,191-NKNTHE-50-001A,,,,false,,,,,,,,,,,,,thriller,,,,,,,,,,,,,,,lb,,,draft,barcode too long for Libib's 15-char field (18 chars)
thelma-louise,Thelma & Louise,"<p>Taking a break from their dreary lives, close friends Thelma and Louise embark on a short weekend trip that ends in unforeseen incriminating circumstances. As fugitives, both women rediscover the strength of their bond and their newfound resilience.</p>",VHS,Media > Videos,,"Comedy, Formatted, Rental, VHS",true,Genre,Comedy,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,191-VHSTH2-50-001A,https://cdn.shopify.com/s/files/1/0826/6363/7242/files/0-1780412496345_eb442883-29de-4201-80c2-13fae7a481ea.jpg?v=1788284830,1,191-VHSTH2-50-001A,false,,,,,,,,,,,,,comedy,,,,,,,,,,,,,,,lb,,,active,barcode too long for Libib's 15-char field (18 chars)
a-league-of-their-own-madonna-tom-hanks-geena-davis-vhs,"A League Of Their Own Madonna, Tom Hanks, Geena Davis Vhs","<p>A League of Their Own is a 1992 sports comedy-drama film about the real-life All-American Girls Professional Baseball League, formed during World War II when many male players left to serve, starring Tom Hanks, Geena Davis, and Madonna.</p>",VHS,Media > Videos,,"Comedy, Formatted, Rental, VHS",true,Genre,Comedy,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,191-NKNALE-50-001A,https://cdn.shopify.com/s/files/1/0826/6363/7242/files/League_of_their_own_ver2.jpg?v=1788284828,1,191-NKNALE-50-001A,false,,,,,,,,,,,,,comedy,,,,,,,,,,,,,,,lb,,,active,barcode too long for Libib's 15-char field (18 chars)
suppose-they-gave-a-war-and-nobody-came,Suppose They Gave a War and Nobody Came?,"<p>War is brewing between the soldiers at an otherwise quiet army base and the civilians of a nearby Southern town. Brian Keith is an officer who tries to keep the peace. However, peace is hard to come by with Ernest Borgnine as a stereotypical dumb hick sheriff who's quick to call in the local militia. Tony Curtis plays a skirt-chasing sergeant who can't stay out of trouble and soon lands in jail. Brian Keith borrows a tank to release his friend from jail. Things get more chaotic after that.</p>",VHS,Media > Videos,,"Comedy, Formatted, Rental, VHS",true,Genre,Comedy,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,191-VHSSUP-50-001A,https://cdn.shopify.com/s/files/1/0826/6363/7242/files/0-1780443964626.jpg?v=1788284825,1,191-VHSSUP-50-001A,false,,,,,,,,,,,,,comedy,,,,,,,,,,,,,,,lb,,,active,barcode too long for Libib's 15-char field (18 chars)
whos-the-man,Who's the Man?,"<p>Ed Lover and Doctor Dre are two inept barbers. Deciding that maybe they ought to find another line of work, they join the police. A big mistake, as far as their duty sergeant, Sgt Cooper is concerned, who proceeds to harass them at every turn. Despite this, they discover a major crime, and proceed to solve it in their own unusual fashion.</p>",VHS,Media > Videos,,"Comedy, Formatted, Rental, VHS",true,Genre,Comedy,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,191-VHSWHO-F-001A,https://cdn.shopify.com/s/files/1/0826/6363/7242/files/0-1780178966873_c567d1e7-b9e6-49cb-9bc9-f253eb3f1f46.jpg?v=1788284788,1,Who's the Man? poster,false,,,,,,,,,,,,,comedy,,,,,,,,,,,,,,,lb,,,active,barcode too long for Libib's 15-char field (17 chars)
the-grifters,The Grifters,"<p>A small-time conman has his loyalties torn between his estranged mother and his new girlfriend, both of whom are high-stakes grifters with their own angles to play.</p>",VHS,Media > Videos,,"Comedy, Formatted, Rental, VHS",true,Genre,Comedy,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,191-VHSTHG-F-001A,https://cdn.shopify.com/s/files/1/0826/6363/7242/files/0-1780178767466_424931ba-2398-4af9-8350-1a42682eaa0c.jpg?v=1788284784,1,The Grifters poster,false,,,,,,,,,,,,,comedy,,,,,,,,,,,,,,,lb,,,active,barcode too long for Libib's 15-char field (17 chars)
the-adventures-of-pluto-nash,The Adventures of Pluto Nash,"<p>The year is 2087, the setting is the moon. Pluto Nash, the high-flying successful owner of the hottest nightclub in the universe, finds himself in trouble when he refuses to sell his club to lunar gangster Mogan, who just happens to be helping the mysterious Rex Crater mastermind a plan to take over the entire moon.</p>",VHS,Media > Videos,,"Comedy, Formatted, Rental, VHS",true,Genre,Comedy,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,191-VHSTHE-F-001A,https://cdn.shopify.com/s/files/1/0826/6363/7242/files/0-1780178397203.jpg?v=1788284783,1,The Adventures of Pluto Nash poster,false,,,,,,,,,,,,,comedy,,,,,,,,,,,,,,,lb,,,active,barcode too long for Libib's 15-char field (17 chars)
murderers-row,Murderers' Row,<p>This vintage home video release offers a classic cinematic experience for collectors and fans of retro media. The physical tape format provides a nostalgic viewing aesthetic characterized by the unique visual texture and charm of analog technology. It is an essential addition for those seeking to complete a library of mid-century adventure and action films.</p>,VHS,Media > Videos,,"Comedy, Formatted, Issue_Rental_Or_Sale, VHS",true,Genre,Comedy,,,,,,,,,0.0,shopify,1,deny,manual,4.00,,true,true,,,,,191-VHSMUR-F-001A,https://cdn.shopify.com/s/files/1/0826/6363/7242/files/0-1780178305417.jpg?v=1788284782,1,Murderers' Row poster,false,,,,,,,,,,,,,comedy,,,,,,,,,,,,,,,lb,,,active,barcode too long for Libib's 15-char field (17 chars)
never-been-kissed,Never Been Kissed,"<p>Josie Geller, a baby-faced junior copywriter at the Chicago Sun-Times, must pose as a student at her former high school to research contemporary teenage culture. With the help of her brother, Rob, Josie infiltrates the inner circle of the most popular clique on campus. But she hits a major snag in her investigation -- not to mention her own failed love life -- when she falls for her dreamy English teacher, Sam Coulson.</p>",VHS,Media > Videos,,"Comedy, Formatted, Rental, VHS",true,Genre,Comedy,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,191-VHSNEV-F-001A,https://cdn.shopify.com/s/files/1/0826/6363/7242/files/0-1780177747139_88872403-9265-4524-a411-3e429a6c9a06.jpg?v=1788284776,1,Never Been Kissed poster,false,,,,,,,,,,,,,comedy,,,,,,,,,,,,,,,lb,,,active,barcode too long for Libib's 15-char field (17 chars)
